kod,teur,X_Lamas,Y_Lamas
73749,,222208.3156,731560.7423
73750,,224037.91,731564.62
73751,,222573,731568.19
73752,,223419.59,731570.81
73753,,231193.8,731577.12
73754,,230240.1061,731578.3666
73755,,224076.7,731580.81
73756,,222033.91,731581.19
73757,,226284.7388,731584.7953
73758,,214567.59,731585.38
73759,,222392.3,731586.12
73761,,223111.599,731588.1179
73762,,222541.0344,731588.6495
73763,,225450.2268,731596.3095
73764,,231189.2259,731596.4735
73766,,231290.0654,731602.1151
73767,,231057.8343,731603.1646
73768,,225354.4176,731606.4621
73770,,214560.91,731612.62
73771,,230228.5727,731615.4768
73772,,222203.59,731615.81
73773,,222611.8,731615.88
73774,,239440.6141,731616.3094
73775,,225811.09,731618.12
73776,,231183.1286,731622.4608
73777,,222490,731626.88
73778,,222350.7,731631.69
73779,,230658.1074,731632.4577
73780,,221402.7,731636.88
73781,,230471.8027,731637.8838
73782,,223394.5,731644.81
73783,,230773.8007,731649.0326
73784,,230316.5,731650
73785,,223855.5,731653.62
73786,,229961.9251,731654.102
73787,,222969.5,731654.19
73788,,222076.59,731657.5
73789,,222113.09,731657.62
73790,,223464.59,731657.69
73791,,222207.2803,731658.1586
73792,,222155.2,731658.31
73793,,222034.2,731658.5
73795,,221010.2,731660.88
73796,,239392.2117,731662.2861
73797,,225833.4272,731663.1153
73798,,230050.09,731663.19
73799,,222460.91,731664.62
73800,,230116.2304,731667.6593
73802,,230662.8,731671.12
73803,,225653.3,731679.62
73804,,230736.399,731676.9397
73805,,222262.2,731677.81
73807,,230534.4173,731683.2537
73808,,230967.1851,731683.3095
73809,,225961.2,731683.38
73810,,222724.557,731686.7087
73812,,214804.2,731691.81
73813,,225882,731692.81
73814,,231040.0667,731693.542
73815,,222217.8,731694.62
73816,,230944.8277,731694.9511
73817,,230860.4255,731695.2157
73818,,230157.2,731699
73819,,225769.7856,731702.0388
73820,,222426.41,731705.81
73821,,222117.09,731706.81
73822,,214736.2,731707.81
73823,,222097.0057,731708.3591
73824,,230319.1148,731709.3776
73826,,222160.3429,731711.0973
73827,,223305.09,731714.88
73828,,221883,731718.12
73829,,225982.8,731721.81
73830,,225593.7146,731723.5043
73831,,214531.3,731726.38
73832,,221348,731727.38
73835,,223462.59,731734.19
73836,,239367.7614,731735.3739
73837,,223370.3,731735.69
73838,,225915,731743.81
73839,,230953.9823,731745.5925
73840,,222055.2,731746.19
73841,,230657.45,731750.1169
73842,,226626.8,731753.38
73843,,230523.0973,731753.5
73844,,225699.4145,731754.7168
73845,,231041.3,731760.62
73847,,221855,731762.62
73848,,222204.4542,731766.7631
73849,,231136.5917,731773.4092
73850,,225820.09,731775.38
73851,,194581.935,731775.7301
73852,,230320.2422,731780.7405
73853,,230413.3,731781.69
73854,,222708.0195,731786.2657
73855,,230521.2604,731787.9993
73856,,221931.09,731788.12
73857,,230479.09,731790.38
73858,,230653.3596,731790.8846
73859,,221979.91,731792.62
73860,,214328.2,731792.88
73861,,239840.6674,731792.9585
73862,,230773.5361,731799.5941
73863,,222171.09,731794.38
73864,,225833.7055,731794.4116
73865,,231201.9094,731798.9473
73867,,239357.2452,731803.7294
73868,,225838.8807,731803.9419
73869,,230533.8904,731804.9906
73870,,222155.41,731807.69
73871,,230278.09,731810.81
73872,,225799.59,731816.19
73874,,222139.59,731820.31
73875,,239830.8178,731826.6827
73876,,225343.2999,731827.5893
73877,,214406.09,731831.12
73878,,230064.6931,731831.6423
73879,,222822.41,731831.81
73880,,214833.59,731835.69
73881,,230202.8817,731836.444
73882,,225515.9662,731849.9804
73883,,222282.5,731840.62
73884,,214675.59,731840.88
73885,,230864.463,731841.3507
73886,,226059.6865,731841.8895
73887,,222958.5,731842.19
73888,,225878.0398,731843.9748
73889,,231024.7278,731844.1801
73890,,194032.0391,731844.5746
73891,,230934.0062,731848.5156
73892,,214445.0593,731848.8348
73894,,240016.6284,731852.0868
73895,,231376.0949,731852.5305
73897,,239822.8517,731858.6154
73898,,231315.6483,731860.182
73899,,226071.59,731864.69
73900,,227364,731866.38
73901,,225680.1298,731867.9016
73902,,194577,731871.81
73903,,222249.1194,731871.95
73904,,226338.4055,731872.0329
73905,,231292.09,731872.19
73906,,225302.9574,731872.6479
73910,,226243.4492,731877.019
73911,,226223.1404,731880.1868
73912,,194900.3,731883.12
73913,,226201.7,731884.31
73914,,225910.7456,731885.5469
73915,,226305.7008,731890.3766
73916,,226131.0031,731892.6162
73917,,225871.803,731892.9144
73918,,230182.7355,731894.9856
73919,,239808.8543,731895.6387
73920,,231112.09,731895.69
73921,,194363.213,731896.059
73922,,226087.7,731897.12
73923,,225623.0042,731899.9332
73924,,194031.3898,731902.7494
73925,,222213.09,731903
73926,,222545.59,731904
73929,,214678.41,731910.19
73931,,194237.41,731915.19
73932,,214588.4108,731916.0159
73933,,240222.2002,731919.2308
73934,,225529.7,731922
73935,,239475.2899,731925.4548
73936,,231035.5,731927.5
73937,,230202.7229,731928.2678
73938,,231303.59,731930.69
73939,,230576.9566,731931.3869
73940,,194071,731931.62
73941,,222976.0128,731932.3188
73942,,230739.7752,731932.521
73943,,194746.41,731932.69
73944,,230566.9887,731933.0502
73945,,222179.09,731934.81
73946,,231019.5,731935.62
73947,,230623.7287,731937.5746
73948,,230692.1237,731939.9558
73949,,230768.09,731941.69
73950,,206691.0649,731945.6223
73951,,230482.8,731946.5
73952,,214438.2,731948.5
73953,,230827.1567,731949.3009
73954,,231477.8,731952.31
73956,,230693.0486,731955.6302
73959,,226095.7,731957.19
73960,,230925.5819,731958.0851
73961,,194629.614,731958.1244
73962,,194023.7122,731959.6616
73964,,214408.776,731962.1455
73965,,225565.4333,731968.4032
73966,,230568.6671,731963.4876
73967,,230054.6643,731964.9525
73969,,194544.41,731967.88
73971,,239428.2298,731970.6746
73972,,226094.41,731972.12
73973,,227428.2,731973.81
73975,,231273.4186,731976.5573
73976,,227142.333,731978.7545
73977,,194758.5,731979.38
73978,,239847.91,731979.5
73980,,222523.09,731982.19
73981,,235622.7101,731983.1564
73982,,240200.1163,731983.313
73983,,225686.3784,731987.0563
73984,,231264.8109,731989.2145
73986,,226352.09,731993.38
73987,,214712.5,731995.12
73988,,225555.5,731995.69
73989,,239902.7,731996.31
73990,,230531.59,731996.38
73991,,194650.91,731997.31
73992,,222893.8,731998.12
73993,,214291.5726,731999.8572
73994,,231151.41,732003.38
73995,,230835.4117,732003.911
73996,,230620.2892,732005.1757
73997,,223208.7375,732008.4062
73999,,194021.6244,732011.4815
74000,,194545.7,732011.62
74001,,230395.41,732012.69
74002,,230357.5045,732014.3899
74003,,239971.1019,732017.09
74004,,223086.0597,732017.7242
74005,,230850.2284,732017.881
74006,,226301.59,732018.88
74007,,222327.5,732019.81
74010,,230666.09,732025.69
74011,,227250.59,732026.31
74013,,226220.4645,732027.2808
74014,,227045.8,732028.38
74015,,230680.6936,732028.6708
74016,,194858,732029.62
74018,,194904.91,732030.38
74019,,214632.4122,732030.5444
74020,,240183.2872,732032.6007
74021,,194759.5,732032.81
74022,,235579.694,732035.1545
74023,,230706.226,732036.6083
74024,,231540.2,732036.62
74025,,240040.41,732038.19
74026,,231469.4136,732040.2241
74028,,225770.6881,732045.0663
74029,,227187.09,732045.19
74032,,222046,732048.38
74033,,240099.889,732049.6958
74034,,239885.2,732051.38
74035,,226041.6764,732051.6599
74038,,230216.5,732056.62
74039,,239750.8,732057.81
74040,,206674.0606,732058.0106
74041,,230725.276,732058.5688
74042,,231076.8,732059.19
74043,,194020.8243,732060.1684
74044,,230881.7139,732061.6168
74046,,230836.91,732063.81
74047,,214436.59,732064.81
74048,,206744.6481,732065.112
74049,,194256.5,732066.69
74050,,231201,732069.12
74051,,214332.4942,732069.6147
74052,,226504.5685,732073.8365
74053,,240169.0541,732074.1358
74055,,225889.9211,732075.6787
74056,,227323.9763,732076.2699
74057,,235548.6595,732076.8488
74058,,226489.3599,732079.4154
74059,,227336.41,732079.69
74060,,227257.2,732081.62
74061,,230895.41,732082
74062,,227242.2,732083.69
74063,,231310.8,732084.5
74065,,194069.2,732088
74066,,239739.59,732090.19
74067,,227524.7539,732092.1783
74068,,240022.7,732094
74069,,231470.2074,732095.5221
74070,,194642.3,732099.81
74071,,225893,732101.81
74072,,225698.9612,732102.9115
74073,,226317.59,732103.19
74074,,225769.09,732104.81
74076,,230121.7775,732104.9245
74077,,230137.5,732106.12
74078,,239867.8,732106.38
74079,,227054.41,732106.69
74080,,227400.41,732108.12
74081,,230540.0418,732109.9215
74082,,222089.91,732110.81
74083,,227429.8894,732111.168
74084,,214436,732112.12
74085,,226454.8,732112.88
74086,,194029.0705,732113.68
74087,,226012.7568,732114.5693
74088,,230850.1574,732117.9727
74089,,230891.9468,732122.9196
74090,,231141.9448,732125.1444
74091,,226411.41,732126.31
74092,,222424.09,732127.38
74093,,230921.09,732129.19
74095,,230743.5,732139.31
74096,,207189.5,732139.38
74097,,225902.7,732141.19
74098,,230546.4164,732144.1341
74099,,227324.2,732146.62
74100,,230356.59,732146.88
74102,,240005.7,732149.62
74103,,230596.3427,732149.6621
74104,,227087.59,732152.12
74105,,231122.3,732152.81
74106,,226027.59,732153.19
74107,,226347.41,732154.38
74108,,239716.3,732155.38
74109,,225770.1374,732157.699
74110,,239468.167,732159.4636
74111,,226334.8,732160.38
74112,,230264.9437,732163.3387
74114,,226116.3156,732168.5799
74115,,225681.2,732172.12
74116,,225910.41,732174.88
74118,,235497.5921,732177.3936
74119,,239668.91,732183.69
74120,,205265.41,732184.12
74121,,226468.8,732185.12
74123,,206801.5012,732186.6975
74124,,230721.8894,732188.744
74126,,235654.3437,732189.4418
74127,,239702.7,732192.81
74128,,194268.09,732194.62
74129,,226443.3822,732195.2648
74130,,227133.5,732197.38
74131,,226488.8,732200.19
74132,,230352.5,732202.88
74133,,222158.301,732203.918
74134,,205342.8392,732206.4987
74136,,226818.09,732207
74137,,194269.5,732207.81
74138,,239480.5495,732209.3112
74139,,240129,732209.81
74140,,239767.09,732211.62
74141,,226382.3,732213.88
74142,,227285.1704,732214.8284
74143,,206835.612,732217.1948
74144,,230670.1123,732217.3092
74145,,194761.8,732219.88
74146,,239799.5,732221.38
74149,,225685.5,732223.81
74150,,227320.7,732223.81
74151,,194107.2,732225.62
74152,,231000.2,732226.19
74153,,227439.8703,732227.6049
74154,,227412.41,732228.62
74155,,239824.8,732228.81
74158,,238369.2203,732232.2838
74160,,194050.8982,732234.1469
74161,,239651.5,732238.69
74162,,195112.056,732239.7807
74164,,226683.5,732241.38
74165,,226206.7106,732242.2029
74166,,238548.5387,732242.947
74167,,225450.9937,732248.1102
74168,,226131.09,732249.81
74169,,203663.012,732250.6948
74170,,239902.5,732251.69
74171,,230573.5,732252
74173,,230922.7773,732253.149
74175,,238353.1144,732259.8311
74176,,226526.6828,732261.4548
74177,,230896.1072,732262.1978
74178,,231033.1617,732265.6374
74179,,239463.8278,732266.038
74180,,194729.3,732267.81
74181,,226852.5902,732268.0852
74182,,203934.866,732269.1016
74183,,239970.8,732270.62
74184,,205186.3446,732270.6948
74185,,230460.9712,732271.1503
74186,,230879,732271.5
74187,,239785.5,732275.62
74188,,203916.8,732276.31
74189,,226042.09,732276.81
74191,,235445.4555,732280.2977
74192,,226763.09,732280.81
74193,,226848.9248,732284.4292
74194,,226417.91,732286.31
74195,,205782.0506,732286.4853
74196,,227371.7,732287.62
74197,,240030.09,732288.19
74198,,239641.8,732288.38
74199,,225644.5,732289.88
74200,,194907.09,732291.19
74201,,225734.8,732291.31
74202,,227354.09,732292.81
74205,,226242.0767,732294.2177
74207,,231097.09,732299
74208,,230789.517,732302.8326
74209,,230356.9999,732303.12
74210,,226310.1355,732306.296
74211,,204527.9734,732307.1902
74212,,203739.5,732314.3101
74213,,194437.2965,732310.6619
74214,,240101.41,732311.81
74216,,194333.59,732314.88
74217,,238464.3841,732317.04
74218,,226785.8,732317.19
74219,,204517.3,732317.81
74220,,194273.2,732317.88
74221,,239354.1325,732318.9851
74222,,235649.2177,732328.1175
74223,,230736.1769,732323.7876
74224,,238408.5177,732324.126
74225,,239772.8,732324.62
74227,,225643.3776,732326.3656
74230,,227598.7,732330.38
74231,,225699.5113,732330.8414
74232,,226443.9553,732332.6725
74233,,225918.41,732332.81
74234,,226401.5952,732337.5228
74235,,230549.2722,732341.9156
74236,,239539.2,732343.81
74237,,226445.8,732343.88
74238,,225864.5086,732352.0141
74239,,227540.7799,732352.8971
74240,,230684.4243,732352.9977
74241,,226505,732353.38
74242,,227259.6612,732354.0898
74243,,240135.9254,732356.2362
74244,,226807.2,732359.81
74245,,194784,732359.88
74247,,235547.2398,732364.0184
74248,,226139.5,732368.88
74249,,239338.9427,732373.6529
74250,,194271.91,732375.62
74251,,226962.2,732375.81
74252,,238330.5,732378.5
74253,,230341.0402,732379.4294
74254,,226174.91,732379.5
74255,,225785.5,732380.12
74256,,238523.5053,732381.5323
74259,,205035.9395,732386.1048
74260,,223487.0351,732391.3957
74261,,226588.41,732393.12
74262,,205148.3061,732400.1818
74263,,205666.5948,732401.1716
74264,,240123.0368,732402.3823
74265,,230430.1036,732403.8282
74266,,195143.2436,732404.1918
74267,,205677.9792,732406.0144
74268,,238234.5,732406.5
74269,,231029.5,732409.5
74271,,207218.41,732410.62
74273,,214554.7,732417.88
74274,,238581.9683,732420.6266
74275,,230503.7,732422.31
74276,,204972.4255,732426.2962
74277,,239324.6164,732425.213
74278,,227638.6315,732425.7159
74280,,230555.7771,732429.9688
74281,,235499.221,732430.5751
74282,,239947.2,732431.69
74283,,230495.6067,732432.6692
74284,,230318.1849,732434.0502
74285,,235484.7,732435.12
74287,,226469.2781,732440.1019
74288,,205628.1007,732441.467
74289,,239983.953,732443.6555
74290,,194844.41,732444.19
74291,,225915.9853,732446.1003
74292,,240107.2704,732449.4062
74293,,226654.09,732449.81
74294,,227422.8,732450.88
74295,,204938.9123,732454.408
74296,,239315.6564,732457.1294
74297,,239653.7,732460.62
74298,,239939.6179,732461.1313
74299,,227451.8,732462.19
74300,,195164.3948,732462.5935
74301,,227637.2466,732464.2715
74303,,230679,732474.62
74304,,223400.91,732476
74305,,205407.6206,732476.2939
74306,,226884.91,732476.81
74307,,240098.3,732479
74308,,230886.6351,732481.7362
74309,,230476.8212,732488.8932
74310,,222579.1064,732489.2854
74311,,205416.4102,732492.3801
74312,,205481.2199,732492.5553
74313,,238143.9914,732493.1771
74314,,226210.4101,732493.1901
74315,,226952.59,732494
74317,,222703.486,732499.6385
74318,,222639.1668,732499.9153
74322,,235567.3912,732507.1236
74324,,225858.41,732507.5
74325,,240089.56,732508.5382
74327,,239300.7283,732510.3046
74328,,235591.0943,732512.1769
74329,,239926.399,732512.4607
74330,,239657.59,732512.88
74331,,235489.8681,732515.8549
74332,,195198.6829,732516.0099
74335,,194476.2,732517.81
74336,,227529.8865,732519.0541
74337,,206767.7765,732521.0833
74340,,194388.4691,732527.2892
74342,,204720.2,732535
74343,,235560.7734,732535.7086
74344,,240537.09,732540.69
74345,,206536.8175,732551.861
74346,,230657.3732,732542.9477
74347,,230774.5,732543.62
74349,,205891.224,732552.9364
74350,,226200.3,732553.31
74351,,240075.59,732554.62
74352,,231035.0956,732557.6543
74353,,230999.5,732559.19
74354,,239286.5823,732561.0708
74355,,230873.7235,732561.4157
74356,,204477,732563.0001
74357,,239912.1465,732563.3973
74358,,239663.2,732566.19
74361,,235314.9779,732567.3648
74362,,206114.8696,732567.5304
74363,,205072.3,732568.19
74364,,205530.2216,732568.4327
74365,,205826.9217,732569.0056
74366,,226949.3,732573.19
74367,,206837.9273,732573.9301
74368,,235320,732576.31
74369,,205783.4082,732579.8251
74370,,239487.7,732579.88
74371,,204048.0106,732580.6709
74373,,226989.09,732582.12
74374,,227943.3,732584
74375,,239385.59,732586.5
74376,,239552.8,732587.81
74378,,226111.9301,732588.5441
74380,,205044.3452,732593.1753
74381,,227998.2,732594.12
74382,,230756.4388,732599.8898
74383,,205492,732600.6202
74384,,239601.59,732601.81
74385,,227722.1038,732601.9347
74386,,240060.41,732604.69
74387,,226347.8773,732605.0258
74388,,195262.5405,732605.4515
74389,,194404.2559,732606.2234
74390,,235473.7285,732611.8989
74392,,227631.8,732612.38
74393,,204472.7001,732615.1201
74394,,194298.3,732615.62
74396,,222368.7037,732620.1007
74397,,228070.59,732622.12
74398,,240503.2,732627.12
74399,,223432.2,732627.88
74400,,195000,732630.12
74401,,226142,732630.62
74403,,235414.2,732631.88
74404,,239892.2106,732632.4953
74405,,227565.3766,732633.1968
74406,,205082.3901,732635.1497
74407,,205218.5998,732636.6094
74408,,195005.3,732639
74409,,206193.3189,732640.0049
74410,,205660.7322,732641.3739
74411,,227081.6077,732641.9076
74412,,205454.7564,732645.1995
74413,,238057.4011,732645.4105
74414,,226214.91,732645.81
74415,,204989.9938,732647.0121
74416,,226529.09,732647.12
74417,,226513.7665,732647.9469
74418,,222410.6138,732649.3107
74419,,226145,732649.62
74420,,204079.1553,732651.47
74421,,226464.91,732652.19
74422,,195295.6902,732653.8033
74423,,226905.91,732655.38
74424,,239975.1057,732657.1553
74425,,214651.494,732657.4999
74426,,240043.4162,732660.2499
