pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2017079549,1,1,1,3000,1368,1307,,23880254,,,,,61,2017,4,11,91,1,5,3,1,2,2,9,0,3,1,1,5,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217445,629300
2017079591,1,1,2,8900,0,,9999,,,,,,12,2017,6,18,57,4,1,1,9,3,2,8,3,0,1,1,4,3,1,6,1,1,9,9,9,0,0,9,2,24,241,0,26,2,218122,751055
2017079595,1,1,2,3000,808,,37,,,,,,61,2017,5,29,55,4,1,2,9,2,1,9,3,0,1,0,2,3,1,,1,1,9,9,9,3,2,9,1,11,111,0,12,1,220248,630967
2017079598,1,1,2,3000,1636,,37,,,,,,61,2017,7,25,37,4,1,3,9,3,3,9,0,4,1,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220863,630084
2017079629,1,1,4,0,,,,,781,0,130,,12,2017,7,14,87,4,5,6,9,3,2,8,0,3,4,1,3,3,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,207573,746979
2017079632,1,1,1,9600,161,139,,7860001,,,,,11,2017,8,30,77,4,5,4,1,2,2,8,0,2,3,1,5,3,6,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206930,749956
2017079650,1,1,2,654,0,,9999,,,,,,11,2017,8,25,94,4,5,6,9,3,4,5,3,0,4,1,2,3,6,,1,1,9,9,9,0,0,9,3,32,323,99,27,2,205073,712383
2017079651,1,1,3,0,,,,,85,0,198,3773,11,2017,1,27,33,4,1,6,1,3,2,8,3,0,1,1,1,3,1,2,2,2,9,9,9,0,0,9,9,99,999,99,99,1,227189,758850
2017079652,1,1,2,5000,2309,,9999,,,,,,20,2017,8,18,67,4,1,6,9,3,10,9,0,4,1,1,0,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,3,178746,661892
2017079659,1,1,2,1748,0,,9999,,,,,,52,2017,8,9,62,4,1,4,9,3,1,8,1,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,4,43,432,,52,2,188080,656258
2017079661,1,1,2,4000,0,,9999,,,,,,11,2017,4,24,61,4,1,2,9,3,10,8,3,0,2,1,2,3,1,,1,1,3,2,9,0,0,9,3,31,311,0,13,2,201127,745458
2017079669,1,1,3,0,,,,,2,5720,510,85,51,2017,1,10,33,4,1,3,9,3,10,8,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,187746,699214
2017079675,1,1,1,6600,1024,970,,11100285,,,,,20,2017,2,14,71,4,5,3,1,3,2,8,1,0,1,1,2,3,3,2,2,2,9,9,9,0,0,9,5,51,513,0,14,1,178847,657650
2017079685,1,1,2,494,0,,9999,,,,,,11,2017,6,24,83,4,5,7,9,3,3,8,3,0,1,1,2,5,6,,1,1,9,9,9,0,0,9,3,31,311,99,27,2,205066,733242
2017079686,1,1,1,6200,402,426,,80230090,,,,,20,2017,5,19,34,4,1,6,1,3,1,9,0,2,1,1,2,3,1,2,1,1,9,9,9,3,3,1,5,51,513,0,14,1,176486,658305
2017079732,1,1,2,7400,930,,6,,,,,,51,2017,4,6,72,4,1,5,9,3,1,8,1,0,1,0,2,3,1,,1,1,9,9,9,1,2,1,4,41,411,0,13,1,186800,689576
2017079737,1,1,4,0,,,,,4,0,2430,,11,2017,6,14,44,4,1,4,9,3,2,9,2,0,3,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,210159,777694
2017079745,1,1,2,5000,6690,,9999,,,,,,20,2017,6,12,36,4,1,2,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,4,3,9,5,51,511,0,13,2,180029,664543
2017079751,1,1,2,3000,4352,,9999,,,,,,61,2017,8,3,33,4,1,5,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,3,2,1,1,11,111,0,12,3,223182,633065
2017079761,1,1,1,6600,529,514,,7770034,,,,,20,2017,1,31,95,4,5,3,9,3,7,8,3,0,1,1,3,3,3,7,2,2,9,9,9,0,0,9,5,51,513,0,14,1,178474,659885
2017079770,1,1,1,8600,1838,,,,,,,,20,2017,8,5,85,4,5,7,1,3,2,8,3,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,5,51,512,0,14,3,182920,662907
2017079773,1,1,1,3000,4397,4110,,25790124,,,,,61,2017,10,3,57,4,1,3,1,3,1,8,1,0,1,1,2,3,1,3,1,1,9,9,9,3,4,1,1,11,111,0,12,1,221630,632454
2017079784,1,1,1,9000,870,906,,10490022,,,,,34,2017,9,29,32,2,1,6,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180624,572245
2017079804,1,2,2,3650,152,,9,,,,,,43,2017,10,13,37,4,1,6,9,3,10,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,7,77,777,99,18,1,215601,620046
2017079822,1,1,1,5000,2240,2239,,30816,,,,,20,2017,1,18,60,4,1,4,9,3,2,9,0,3,1,1,0,3,1,5,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179364,663195
2017079823,1,1,2,522,0,,9999,,,,,,12,2017,10,26,59,4,1,5,9,2,6,8,3,0,1,1,3,3,1,,1,5,9,9,9,0,0,9,2,24,242,99,27,2,229979,760013
2017079828,1,1,2,7400,607,,9999,,,,,,51,2017,6,17,9,4,5,7,9,2,3,8,0,2,1,1,3,3,3,,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187453,690970
2017079835,1,1,2,5000,436,,1,,,,,,20,2017,9,25,63,4,1,2,9,3,1,8,2,0,1,1,1,4,1,,1,1,9,9,6,8,0,9,5,51,511,0,13,1,179182,665978
2017079856,1,1,3,0,,,,,65,7276,590,1137,14,2017,4,29,73,4,1,7,1,2,2,8,1,0,2,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,239001,731614
2017079860,1,1,4,0,,,,,40,0,2820,,52,2017,3,19,79,4,5,1,9,3,3,8,2,0,4,1,4,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191312,656763
2017079865,1,1,3,0,,,,,4,721,1908,399,11,2017,4,13,51,3,1,5,9,3,2,8,2,0,4,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,197518,735133
2017079890,1,1,4,0,,,,,4,0,1740,,11,2017,9,6,86,4,5,4,9,3,9,9,0,2,3,1,2,3,3,7,1,1,3,1,9,0,0,9,9,99,999,99,99,1,210179,777760
2017079902,1,1,4,0,,,,,89,0,25,,11,2017,7,16,42,4,1,1,9,3,3,8,2,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209650,767861
2017079909,1,1,2,6100,211,,14,,,,,,20,2017,8,29,77,4,5,3,9,2,1,9,1,0,1,1,1,3,6,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,185258,666787
2017079924,1,1,4,0,,,,,79,0,222,,14,2017,7,1,2,4,5,7,9,3,2,8,2,0,4,1,3,5,4,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208926,750250
2017079925,1,1,4,0,,,,,65,0,240,,11,2017,6,30,84,4,5,6,9,3,8,8,0,2,5,1,3,3,4,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,190538,708956
2017079928,1,1,1,3000,1864,1314,,26480415,,,,,61,2017,3,30,76,4,5,5,0,3,2,8,0,3,1,1,3,3,6,6,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219464,628764
2017079953,1,1,2,1178,0,,9999,,,,,,12,2017,2,15,33,4,1,4,9,3,2,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,2,24,241,56,37,2,222185,747959
2017079956,1,1,4,0,,,,,406,0,1900,,34,2017,1,18,94,4,5,4,9,3,3,8,0,2,5,1,3,4,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179859,579811
2017079957,1,2,4,0,,,,,458,0,191,,43,2017,1,22,63,4,1,1,9,3,2,8,3,0,4,1,3,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,233540,664418
2017079960,1,1,2,9000,530,,9999,,,,,,34,2017,2,21,59,4,1,3,9,3,2,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,6,62,623,0,13,3,180437,573743
2017079961,1,1,2,6200,220,,29,,,,,,20,2017,10,17,64,4,1,3,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,9,3,3,2,5,51,513,0,14,1,176236,659405
2017079964,1,1,4,0,,,,,25,0,2040,,34,2017,10,10,68,3,1,3,9,3,2,8,1,0,5,1,3,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,151645,599015
2017079966,1,1,2,516,0,,9999,,,,,,12,2017,7,19,7,4,5,4,9,2,2,9,3,0,1,1,2,3,3,5,1,1,9,9,9,0,0,9,2,24,242,99,27,2,224142,758456
2017079969,1,1,4,0,,,,,6535,0,8,,11,2017,2,2,92,4,5,5,9,3,9,8,2,0,2,1,2,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214738,712246
2017079971,1,1,1,6800,256,155,,13220012,,,,,11,2017,6,11,67,4,1,1,1,3,2,8,1,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,15,1,211021,747191
2017079973,1,1,1,7900,833,142,,17310001,,,,,51,2017,2,22,77,4,5,4,0,3,1,8,3,0,1,1,2,3,3,7,1,1,9,9,9,3,3,2,4,42,422,0,13,1,188725,667310
2017079975,1,1,1,7900,1214,928,,8570023,,,,,51,2017,4,22,95,4,5,7,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,4,42,422,0,13,1,187714,665870
2017079995,1,1,1,4000,1012,303,,8120132,,,,,11,2017,3,8,60,4,1,4,1,3,1,8,0,2,1,1,2,3,1,2,1,1,9,9,9,1,1,1,3,31,311,0,13,1,201290,745244
2017080001,1,1,4,0,,,,,4,0,2266,,11,2017,7,3,87,4,5,2,9,3,3,9,0,3,5,1,4,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,210164,777709
2017080010,1,1,4,0,,,,,4,0,2000,,11,2017,6,30,66,4,1,6,9,2,5,8,3,0,3,1,2,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,210171,777735
2017080021,1,1,1,7100,416,397,,1600002,,,,,38,2017,8,13,85,4,5,1,0,3,2,9,0,3,1,1,2,3,3,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159024,619533
2017080033,1,1,4,0,,,,,854,0,182,,12,2017,3,21,65,4,1,3,9,3,10,8,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,226850,767827
2017080034,1,1,2,6200,201,,62,,,,,,20,2017,10,15,71,4,1,1,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,5,51,513,0,14,1,176418,659493
2017080043,1,1,2,1139,363,,4,,,,,,12,2017,8,2,46,4,1,4,9,3,2,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,242,0,16,1,226946,756700
2017080053,1,1,2,2660,,,9999,,,,,,52,2017,2,4,90,4,5,7,9,3,3,9,0,2,7,1,4,4,3,,1,1,9,9,9,0,0,9,4,44,441,0,16,2,175208,642793
2017080060,1,1,4,0,,,,,444,0,112,,51,2017,4,5,34,4,1,4,9,2,11,8,0,2,3,1,0,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,200705,687344
2017080079,1,1,1,8300,233,271,,18110008,,,,,52,2017,3,20,73,4,5,2,1,3,2,8,0,3,4,1,3,3,6,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,180316,651500
2017080085,1,1,1,8400,448,447,,8250008,,,,,52,2017,2,7,76,4,5,3,9,3,1,8,0,3,1,1,5,3,3,1,1,1,9,9,9,3,3,9,4,44,441,0,14,1,182705,644404
2017080104,1,1,2,9300,,,9999,,,,,,11,2017,4,15,78,3,5,7,9,1,10,9,3,0,1,1,1,3,5,,1,1,9,9,9,0,0,9,3,32,322,99,16,2,195778,719615
2017080107,1,2,4,0,,,,,55,0,229,,41,2017,5,29,24,4,5,2,9,3,5,9,3,0,4,1,3,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190283,676148
2017080108,1,2,4,0,,,,,35,0,562,,43,2017,5,21,48,4,1,1,9,3,2,9,2,0,4,1,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,162822,619412
2017080125,1,1,1,7900,833,142,,17310001,,,,,51,2017,6,4,31,4,1,1,9,3,2,8,0,2,1,1,0,3,1,7,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188725,667310
2017080130,1,1,4,0,,,,,20,0,225,,20,2017,8,22,74,4,1,3,9,3,4,8,1,0,5,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184117,677367
2017080131,1,1,2,6400,307,,22,,,,,,20,2017,5,22,37,4,1,2,9,3,1,8,1,0,1,1,0,3,1,7,1,1,9,9,7,0,0,9,5,51,511,0,15,1,185743,673834
2017080150,1,1,2,8700,365,,1,,,,,,51,2017,3,27,58,4,1,2,9,3,5,8,3,0,1,0,3,3,1,,1,1,9,9,9,0,0,9,4,42,421,0,15,1,188727,677998
2017080162,1,1,2,70,206,,9999,,,,,,38,2017,7,13,33,4,1,5,9,3,2,9,0,3,3,1,3,3,1,,1,1,9,9,9,0,0,9,6,61,613,0,13,3,168671,633472
2017080180,1,1,2,654,0,,9999,,,,,,11,2017,5,18,1,4,5,5,9,3,5,8,3,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,3,32,323,99,27,2,205073,712383
2017080197,1,1,4,0,,,,,85,0,40,,11,2017,2,16,59,4,1,5,9,3,3,8,0,2,5,1,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208089,758803
2017080200,1,1,1,9000,1066,359,,10480052,,,,,34,2017,8,2,49,4,1,4,0,2,5,8,0,3,2,1,3,3,1,6,1,1,9,9,9,0,0,9,6,62,623,0,13,1,178960,572509
2017080203,1,1,4,0,,,,,6403,0,180,,11,2017,2,19,35,4,1,1,9,1,8,8,1,0,4,1,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,199681,707896
2017080230,1,1,1,9000,1085,1096,,15220312,,,,,34,2017,2,15,37,4,1,4,0,3,2,9,3,0,1,1,3,3,1,5,1,2,9,9,9,0,0,9,6,62,623,0,13,1,178272,572034
2017080231,1,1,3,0,,,,,25,40,1725,4063,34,2017,5,9,82,4,5,3,1,3,2,9,1,0,5,1,3,3,6,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183707,570456
2017080233,1,1,2,7400,991,,9999,,,,,,51,2017,4,4,18,4,5,3,9,3,2,9,0,3,1,1,2,3,6,6,1,1,9,9,9,0,0,9,4,41,411,0,13,3,185280,686598
2017080237,1,1,3,0,,,,,3,40,2480,131,52,2017,7,23,31,4,1,1,9,2,2,8,0,3,3,1,4,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179680,629850
2017080245,1,1,4,0,,,,,70,0,585,,12,2017,4,30,81,4,5,1,9,2,2,8,1,0,5,1,3,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214543,775009
2017080250,1,1,2,3000,1744,,7,,,,,,61,2017,7,10,28,4,1,2,9,3,3,8,1,0,3,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,3,221720,627694
2017080257,1,1,2,3000,1714,,266,,,,,,61,2017,4,29,76,4,1,7,9,3,3,8,0,4,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220758,628424
2017080261,1,1,3,0,,,,,20,0,99,8065,20,2017,5,16,35,4,1,3,0,3,2,9,1,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,177527,660491
2017080266,1,1,2,5000,2638,,10,,,,,,20,2017,6,9,87,4,5,6,9,3,11,9,1,0,1,1,0,3,3,,1,9,9,9,9,0,0,9,5,51,511,0,13,1,180890,662742
2017080272,1,1,2,509,,,9999,,,,,,14,2017,1,28,64,4,1,7,9,1,10,4,3,0,1,3,0,4,1,,2,4,1,5,9,0,0,9,2,23,237,99,26,2,232362,739109
2017080296,1,1,2,3000,907,,27,,,,,,61,2017,1,17,59,4,1,3,9,3,1,8,0,5,1,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219835,633420
2017080305,1,1,1,4000,834,825,,10170513,,,,,11,2017,2,16,59,4,1,5,9,3,1,8,0,3,1,1,3,3,1,1,1,1,9,9,9,3,1,1,3,31,311,0,13,1,199881,745961
2017080307,1,1,1,6500,606,230,,8780007,,,,,11,2017,1,29,56,4,1,1,1,3,2,9,9,0,0,1,0,3,1,2,1,1,9,9,9,0,0,9,3,32,324,0,15,1,192566,705156
2017080310,1,1,2,1290,0,,9999,,,,,,51,2017,6,27,49,4,1,3,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,41,412,99,28,2,203528,696919
2017080312,1,1,2,220,107,,9999,,,,,,11,2017,3,7,32,4,1,3,9,1,2,8,2,0,1,1,3,3,1,,1,1,6,1,9,0,0,9,3,31,311,12,31,3,208197,746727
2017080327,1,1,1,2400,322,308,,7020003,,,,,20,2017,9,14,55,4,1,5,9,3,7,8,3,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,5,51,512,0,16,1,185763,660344
2017080345,1,1,2,8900,0,,9999,,,,,,12,2017,2,10,83,4,5,6,9,3,5,8,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,2,24,241,0,26,2,218122,751055
2017080360,1,1,2,9000,263,,9999,,,,,,34,2017,6,16,57,4,1,6,9,3,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,623,0,13,3,179916,574693
2017080363,1,1,4,0,,,,,652,0,2,,11,2017,7,18,30,4,1,3,9,3,5,9,3,0,1,1,2,1,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,194544,719770
2017080368,1,1,2,5000,1040,,9999,,,,,,20,2017,7,30,33,4,1,1,9,3,1,8,0,1,1,1,3,3,1,,1,1,9,9,9,9,0,9,5,51,511,0,13,3,179553,665859
2017080369,1,1,3,0,,,,,3711,3703,35,2513,38,2017,2,28,27,4,1,3,0,3,2,9,2,0,4,1,3,4,1,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,171130,629372
2017080375,1,1,1,5000,502,503,,30322,,,,,20,2017,3,5,30,4,1,1,9,3,2,8,3,0,1,1,3,3,11,6,9,9,9,9,9,0,0,9,5,51,511,0,13,1,179083,666212
2017080388,1,2,2,3780,153,,3,,,,,,43,2017,5,15,33,4,1,2,9,2,5,9,3,0,1,1,4,3,1,,1,1,9,9,9,0,0,9,7,77,777,0,15,1,210789,622278
2017080392,1,1,1,8000,418,411,,7750004,,,,,12,2017,4,25,81,4,5,3,9,3,1,9,3,0,1,1,3,3,3,7,1,1,9,9,9,3,1,2,2,21,212,0,16,1,246999,762336
2017080405,1,1,2,499,300,,46,,,,,,14,2017,10,1,64,4,1,1,9,3,2,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,2,23,237,99,27,1,226082,732085
2017080416,1,1,3,0,,,,,3,0,2435,123,38,2017,3,8,93,4,5,4,1,3,2,9,0,3,5,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,176899,626629
2017080417,1,1,4,0,,,,,65,0,190,,11,2017,6,30,7,4,5,6,9,3,9,9,0,2,5,1,2,3,3,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190534,708959
2017080419,1,2,4,0,,,,,437,0,30,,43,2017,4,15,53,3,1,7,9,2,2,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,217028,640295
2017080420,1,1,1,6500,602,604,,60007,,,,,11,2017,8,23,24,4,5,4,1,3,2,9,0,3,1,1,2,3,6,2,1,1,9,9,9,0,0,9,3,32,324,0,15,1,192131,704919
2017080423,1,1,1,9000,811,837,,15400023,,,,,34,2017,1,31,49,4,1,3,1,3,1,8,0,3,2,1,3,3,1,2,1,2,9,9,9,3,4,1,6,62,623,0,13,1,180686,572920
2017080432,1,1,4,0,,,,,45,0,250,,61,2017,5,15,68,4,1,2,9,3,3,8,0,2,4,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,193161,652557
2017080433,1,1,4,0,,,,,44,0,342,,52,2017,9,7,35,4,1,5,9,2,6,9,0,2,5,1,5,4,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179266,660628
2017080437,1,2,4,0,,,,,367,0,164,,43,2017,5,11,67,4,1,5,9,3,2,8,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,200142,621638
2017080439,1,1,2,8300,401,,9999,,,,,,52,2017,5,25,85,4,5,5,9,3,2,8,0,3,1,1,3,1,3,7,1,1,9,9,9,0,0,9,4,44,442,0,13,3,183630,653067
2017080441,1,1,1,8600,6002,,,97710488,,,,,20,2017,8,23,75,4,1,4,1,3,2,9,0,2,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182581,661902
2017080443,1,1,3,0,,,,,675,6724,34,2268,14,2017,4,21,47,4,1,6,0,3,2,9,2,0,4,1,3,3,1,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224690,719219
2017080448,1,1,3,0,,,,,412,1,161,7,52,2017,3,26,91,4,5,1,1,3,2,9,0,3,5,1,3,3,6,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184677,657240
2017080461,1,1,1,2620,243,238,,68150120,,,,,20,2017,9,10,78,4,5,1,9,3,1,9,3,0,1,1,4,3,10,7,1,1,9,9,9,3,3,1,5,51,512,0,16,1,187093,663078
2017080471,1,1,2,1292,0,,9999,,,,,,11,2017,5,29,91,4,5,2,9,3,5,8,3,0,1,1,3,1,3,,1,1,9,9,9,0,0,9,2,24,246,99,26,2,214092,759331
2017080477,1,1,1,5000,1008,1026,,9070431,,,,,20,2017,4,3,73,4,1,2,9,2,1,8,1,0,1,1,3,3,1,7,1,1,9,9,9,3,3,9,5,51,511,0,13,1,179887,665690
2017080488,1,1,2,8300,209,,9999,,,,,,52,2017,9,28,33,4,1,5,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,442,0,13,3,180714,652793
2017080490,1,2,1,3660,101,104,,8,,,,,41,2017,4,28,43,4,1,6,9,3,2,8,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,7,77,777,99,19,1,213237,674627
2017080501,1,1,1,7800,106,113,,7870002,,,,,11,2017,7,3,30,4,1,2,9,3,1,9,9,0,0,0,0,5,11,7,9,9,9,9,9,3,3,1,3,32,324,99,16,1,198027,709098
2017080511,1,1,2,490,0,,9999,,,,,,12,2017,3,27,57,4,1,2,9,3,5,4,3,0,1,1,1,3,1,,1,5,9,9,9,0,0,9,2,24,242,99,27,2,225415,760089
2017080525,1,1,2,6200,601,,3,,,,,,20,2017,5,21,61,4,1,1,9,3,4,8,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176696,658020
2017080558,1,1,1,7900,424,306,,9830062,,,,,51,2017,3,19,50,4,1,1,1,3,2,8,0,2,2,1,4,3,1,2,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190800,666123
2017080562,1,1,1,5000,2378,2215,,13530713,,,,,20,2017,1,23,63,4,1,2,1,3,1,8,1,0,1,1,0,3,1,2,1,1,9,9,9,3,4,9,5,51,511,0,13,1,178506,662471
2017080572,1,1,1,5000,1026,1008,,9070431,,,,,20,2017,3,22,49,4,1,4,9,3,2,9,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179887,665690
2017080576,1,1,2,7400,230,,9999,,,,,,51,2017,9,26,41,4,1,3,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,41,411,0,13,3,187201,694781
2017080595,1,1,1,3000,1155,1159,,27930213,,,,,61,2017,2,7,33,4,1,3,9,3,1,8,0,3,1,1,3,3,1,7,1,1,9,9,9,3,3,1,1,11,111,0,12,1,216696,632649
2017080599,1,1,1,8600,903,108,,67620111,,,,,20,2017,1,13,35,4,1,6,1,3,8,8,3,0,1,1,4,3,1,2,1,1,2,2,9,0,0,9,5,51,512,0,14,1,183304,667111
2017080602,1,1,1,5000,1011,180,,20700111,,,,,20,2017,3,25,5,4,5,7,1,1,4,8,3,0,1,1,2,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180659,667465
2017080611,1,1,1,7100,416,1115,,9890002,,,,,38,2017,1,31,25,4,5,3,1,3,1,9,0,3,1,1,4,3,3,2,1,1,9,9,9,3,4,2,6,61,614,0,14,1,159679,619759
2017080617,1,1,1,70,340,256,,9400071,,,,,38,2017,9,7,21,4,5,5,9,3,2,9,0,3,1,1,3,3,3,6,1,1,9,9,9,0,0,9,6,61,613,0,13,1,165106,633212
2017080632,1,1,4,0,,,,,805,0,145,,12,2017,2,5,49,4,1,1,9,2,8,8,2,0,4,1,2,3,1,,1,1,1,9,9,0,0,9,9,99,999,99,99,1,217364,755401
2017080646,1,1,1,8700,110,310,,10320002,,,,,51,2017,7,13,39,4,1,5,0,3,3,9,0,3,1,1,2,3,1,6,1,1,9,9,9,0,0,9,4,42,421,0,15,1,187968,676576
2017080655,1,1,2,1031,194,,4,,,,,,38,2017,5,14,14,4,5,1,9,2,8,8,3,0,1,1,2,3,3,6,1,1,8,2,9,0,0,9,6,61,614,0,16,1,162451,603948
2017080664,1,1,2,7400,826,,17,,,,,,51,2017,7,18,76,4,1,3,9,3,1,8,0,3,1,1,2,3,1,7,1,1,9,9,9,3,3,2,4,41,411,0,13,1,188939,690001
2017080678,1,2,4,0,,,,,356,0,466,,43,2017,1,22,45,4,1,1,9,3,5,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,220914,626474
2017080694,1,1,2,8600,205,,22,,,,,,20,2017,3,28,51,4,1,3,1,3,13,8,0,2,1,1,5,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,14,1,181890,665658
2017080697,1,1,1,7100,818,817,,8900001,,,,,38,2017,5,15,91,4,5,2,0,3,2,9,0,3,1,1,2,4,3,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159742,621189
2017080704,1,1,1,3000,1528,1526,,120522,,,,,61,2017,6,2,33,4,1,6,0,3,2,8,3,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221153,631203
2017080729,1,1,1,7900,149,148,,99970098,,,,,51,2017,10,23,43,4,1,2,0,3,2,8,0,3,1,1,3,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190187,668333
2017080753,1,1,1,7900,612,424,,17400001,,,,,51,2017,2,26,82,4,5,1,9,3,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,422,0,13,1,191053,664490
